Name / Description,Rating,Src / Author
"[tut_desc name=""Tip of the Day #6 - Stop recording entities twice!"" desc=""How to avoid recording things like medical crates, ammo crates, particles and other objects in the game world twice when recording your SFM movies."" link=""https://www.youtube.com/watch?v=Kk38S_Ph1KQ"" home=0 /]","[kkratings id=""2769548""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #7 - Getting rid of extra cameras"" desc=""How to get rid of all the extra cameras you collect while doing takes in SFM. Bonus content, I show you how to change camera names and adjust some other properties."" link=""https://www.youtube.com/watch?v=vfXqVhDIlJY"" home=0 /]","[kkratings id=""2769549""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #8 - Using Keyframes to modify an existing animation"" desc=""How you can take an existing sequence you have recorded (in this case, a Scout running through the scene) and modify some elements while leaving others alone."" link=""https://www.youtube.com/watch?v=8ibCIGKOnxA"" home=0 /]","[kkratings id=""2769550""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #9 - Using the Source Filmmaker Logo animation"" desc=""How you can load and explore the Source Filmmaker Logo animation, which is not only included with Source Filmmaker, but was actually made in Source Filmmaker."" link=""https://www.youtube.com/watch?v=RGVh9Yvn3A0"" home=0 /]","[kkratings id=""2769551""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #10 - Using HL2 maps in Source Filmmaker"" desc=""How to use GCFScape, VMEX and Hammer to get your favorite HL2 map into Source Filmmaker."" link=""https://www.youtube.com/watch?v=2qWKo0Fd6Oc"" home=0 /]","[kkratings id=""2769552""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #11 - Using locks for fun and profit"" desc=""How to use locks by creating a spy, attaching a cigarette to his hand, animating him, and putting a smoke particle effect on the cigarette in his hand."" link=""https://www.youtube.com/watch?v=QmgT8UcgBJg"" home=0 /]","[kkratings id=""2769553""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #12 - Accessing sounds recorded by Source Filmmaker"" desc=""How to find the sounds that SFM will automatically put in the scene when you record a scene"" link=""https://www.youtube.com/watch?v=psUNKfkd6yM"" home=0 /]","[kkratings id=""2769554""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #13 - Focal Distance and Aperture"" desc=""How to adjust focal distance and aperture on your cameras in Source Filmmaker, allowing you to create interesting focal and zoom effects- such as making the foreground object blurry while the background is crisp, and vice versa."" link=""https://www.youtube.com/watch?v=AqeWpPZIOwM"" home=0 /]","[kkratings id=""2769555""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #14 - Using SSAO to improve your movies and posters"" desc=""How to adjust the settings for SSAO (Screen Space Ambient Occlusion) to produce better shadows and lighting for your posters and movies."" link=""https://www.youtube.com/watch?v=oM7OVemJ7us"" home=0 /]","[kkratings id=""2769556""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #15 - Making a model's eyes follow the camera"" desc=""how to make a model's eyes follow the camera around. This technique can also be used to make the model's eyes follow another object, entity or model as you desire."" link=""https://www.youtube.com/watch?v=r3PUc7AMq5Y"" home=0 /]","[kkratings id=""2769557""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #16 - The Default and Zero Presets"" desc=""In today's tip I go over the Default and the Zero animation presets and discuss what they do and how they're different- and why you sometimes find yourself having to use one or the other."" link=""https://www.youtube.com/watch?v=QJIrW0vYiso"" home=0 /]","[kkratings id=""2769558""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #17 - The Lens Presets"" desc=""In today's Tip of the Day I give you a brief overview of the Source Filmmaker Lens Presets and how you can use them to adjust your field of view to a set of standard angles."" link=""https://www.youtube.com/watch?v=4pS_CJCM4VU"" home=0 /]","[kkratings id=""2769559""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #18 - The In, Out, Paste and Drop Presets"" desc=""In today's tip of the day I show you how you can use the In, Out, Paste and Drop Procedural Presets in Source Filmmaker."" link=""https://www.youtube.com/watch?v=0JiaVX54W9E"" home=0 /]","[kkratings id=""2769561""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #19 - The Left and Right Stereo controls for facial animations"" desc=""In today's tip I show you how to use the Left and Right stereo controls to adjust how facial animations are applied."" link=""https://www.youtube.com/watch?v=rBwbRNnZNE8"" home=0 /]","[kkratings id=""2769562""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #20 - Importing portions of an animation set"" desc=""How to export and import specific portions of an animation set, such as the facial expression of a Spy"" link=""https://www.youtube.com/watch?v=woGPK8Rz4xk"" home=0 /]","[kkratings id=""2769563""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #21 - Using the Rotation Tool for Fun and Profit"" desc=""In today's Tip of the Day I show you how you can change the behavior of the rotation tool to allow you to lock rotation to the world or to change the center of rotation for a selected object."" link=""https://www.youtube.com/watch?v=PB0NqJuouu0"" home=0 /]","[kkratings id=""2769564""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #22 - Resetting the Pivot Handle"" desc=""In today's Tip of the Day, I show you how to reset the pivot handle on a model once it's been moved. I also show you a few other tricks with the pivot handles."" link=""https://www.youtube.com/watch?v=kGGNLhgbvwU"" home=0 /]","[kkratings id=""2769565""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #23 - The Stagger Preset"" desc=""In today's Tip, I show you how to use the Stagger Procedural Preset to potentially make your animations more lifelike."" link=""https://www.youtube.com/watch?v=vx8v6nzDWdQ"" home=0 /]","[kkratings id=""2769566""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #24 - Using the Particle System Editor"" desc=""In today's Tip of the Day I introduce you to the Particle System Editor in Source Filmmaker, a tool you can use to create or modify your own particle systems."" link=""https://www.youtube.com/watch?v=XO1G3ABdu_I"" home=0 /]","[kkratings id=""2769567""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #25 - Transform, Overwrite and Offset in the Motion Editor"" desc=""In today's tip I give a quick demonstration of the differences between Transform, Overwrite and Offset in the Motion Editor of Source Filmmaker."" link=""https://www.youtube.com/watch?v=jRdbAZ5S6ro"" home=0 /]","[kkratings id=""2769568""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #26 - Gibbing your characters"" desc=""In today's Tip of the Day I show you how to add the 'gibbing' effect to make your posed models explode as though they were detonated by a sticky, etc."" link=""https://www.youtube.com/watch?v=i_u4Q6uchJw"" home=0 /]","[kkratings id=""2769569""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #27 - Adjusting timing of individual elements of a shot"" desc=""In today's Tip of the Day I show you how to adjust the timing of an individual element of your shot- such as a recorded model or spawned entity, even a camera, whether or not it has an animation set."" link=""https://www.youtube.com/watch?v=nfieU6Ua2q4"" home=0 /]","[kkratings id=""2769570""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #28 - Doing fades with the clip editor and toneMapScale"" desc=""In today's tip I show you how to do fades of your shots using both the Clip Editor and the toneMapScale slider on an animated camera."" link=""https://www.youtube.com/watch?v=XlisFuQRgvo"" home=0 /]","[kkratings id=""2769571""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #29 - Removing Decals from the scenery"" desc=""In today's Tip of the Day I show you how to use the console command 'r_cleardecals' to remove the bullet holes, blood and other effects that end up on your background scenery when recording in Source Filmmaker."" link=""https://www.youtube.com/watch?v=jsIYXwU0LjE"" home=0 /]","[kkratings id=""2769572""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #30 - Auto Aiming the Work Camera"" desc=""In today's tip I discuss how to use the 'Auto Aim' feature for the Work Camera."" link=""https://www.youtube.com/watch?v=RC-DGVphGJU"" home=0 /]","[kkratings id=""2769573""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #31 - Changing the Falloff Interpolation"" desc=""In today's Tip of the Day I discuss the details of the Falloff Interpolation presets, which allow you to change how movements in the Motion Editor are applied- Linear, Ease In, Ease Out, and Ease In and Out."" link=""https://www.youtube.com/watch?v=Ptou6jTu4LU"" home=0 /]","[kkratings id=""2769574""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #32 - Changing the appearance of your shots in the overview"" desc=""In today's Tip of the Day I show you how to adjust the color, name and text associated with the clips in the Clip Editor to help you organize your shots more easily."" link=""https://www.youtube.com/watch?v=T4pFoPTmt3s"" home=0 /]","[kkratings id=""2769575""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #33 - Creating Custom Color Correction Effects"" desc=""In today's Tip of the Day I demonstrate how you can create your own custom color corrections for your SFM movies. In this one I do a 'film noir' effect, but your options are limited only by your imagination."" link=""https://www.youtube.com/watch?v=imGUpWM_l2I"" home=0 /]","[kkratings id=""2769576""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #34 - Adding Text Overlays and Title Cards"" desc=""In today's Tip of the Day I show you how to create simple text overlays and add them to your animations as title cards."" link=""https://www.youtube.com/watch?v=aihLXMquURw"" home=0 /]","[kkratings id=""2769577""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #35 - Destroying sentries for fun and profit"" desc=""In today's Tip of the Day I show you how to animate a sentry explosion, how to move its location and adjust its timing to synchronize with another event."" link=""https://www.youtube.com/watch?v=vnVeI5f4j6g"" home=0 /]","[kkratings id=""2769578""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #36 - Freezing Particle Systems"" desc=""In today's Tip of the Day I show you how to freeze a particle system in place, so you can do things like frozen explosions or blood spatter in a still life, and animate other elements such as a camera."" link=""https://www.youtube.com/watch?v=R98z_Ej3Krs"" home=0 /]","[kkratings id=""2769579""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #37 - Creating Light Kits"" desc=""In today's Tip of the Day I show you how to create a 'Light Kit', and discuss a little bit about lighting"" link=""https://www.youtube.com/watch?v=LrwP1F3QGPU"" home=0 /]","[kkratings id=""2769580""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #38 - Setting the Near and Far Distance of a Camera"" desc=""In today's Tip of the Day I show you how to set the minimum and maximum distance of a camera's 'vision', which you can use to produce interesting effects."" link=""https://www.youtube.com/watch?v=G4_duYdBdEQ"" home=0 /]","[kkratings id=""2769581""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #39 - Making a Camera Track a Model"" desc=""In today's Tip of the Day I show you how to make a camera pan to track a moving model, in this case a Scout running across a scene."" link=""https://www.youtube.com/watch?v=0ZbZeNj-kw8"" home=0 /]","[kkratings id=""2769582""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #40 - Using Constraints for Fun and Profit"" desc=""In today's Tip of the Day I show you how to use Orientation Constraints to make models move together- for example to make two sentries move simultaneously when changing one."" link=""https://www.youtube.com/watch?v=pB89S3M6fsc"" home=0 /]","[kkratings id=""2769583""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #41 - Rule of Thirds"" desc=""In today's tip, I discuss the 'Rule of Thirds' and how it can improve your SFM videos."" link=""https://www.youtube.com/watch?v=QsRy5EVggyg"" home=0 /]","[kkratings id=""2769584""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #42 - The SHIFT and CTRL Movement Modifiers"" desc=""In today's Tip of the Day, I show you how to use SHIFT and CTRL to change movement speed for more accurate positioning of a camera and for accurate movement when puppeteering a camera."" link=""https://www.youtube.com/watch?v=59YuwrSwxC8"" home=0 /]","[kkratings id=""2769585""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #43 - Manipulating Lights as Cameras"" desc=""A bit under the weather tonight so the more complex TOTD I'm working on will have to wait. In the meantime I give you a tip on how to manipulate a light just like you do a camera."" link=""https://www.youtube.com/watch?v=HepxTBVtgfk"" home=0 /]","[kkratings id=""2769586""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #44 - Projecting Images via Light Gobo Textures"" desc=""In today's tip of the day I show you a little bit about how to use gobo textures to project images onto surfaces in your SFM scenes, and discuss what you can and can't do with them."" link=""https://www.youtube.com/watch?v=8Ne0K8c6FdY"" home=0 /]","[kkratings id=""2769587""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #45 - Making ragdolls of your models"" desc=""In today's Tip of the Day I show you how to make your recorded models turn into ragdolls on command."" link=""https://www.youtube.com/watch?v=H5EB-BznEg0"" home=0 /]","[kkratings id=""2769588""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #46 - Extracting Models from TF2 and other Source Games"" desc=""In today's Tip of the Day I show you how to extract models from the TF2 distribution so you can get all the new hats, weapons and other goodies that aren't in the base SFM distribution. You can apply this technique to other Source games as well."" link=""https://www.youtube.com/watch?v=QdsZSjHkbxw"" home=0 /]","[kkratings id=""2769589""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #47 - Remapping Slider Ranges"" desc=""In today's Tip of the Day I show you how you can remap the ranges of the various sliders used in SFM to limit values applied to animation sets."" link=""https://www.youtube.com/watch?v=LCUzPO_IJk4"" home=0 /]","[kkratings id=""2769590""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #48 - Slow In, Slow Out- Realistic Movement in SFM"" desc=""In today's Tip of the Day I depart from some of my previous tutorials and delve a bit into animation theory, discuss how objects move in the real world and how you can more effectively emulate them in SFM."" link=""https://www.youtube.com/watch?v=uVHOBpDA9II"" home=0 /]","[kkratings id=""2769591""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #49 - Frozen cameras and animations in long shots and how to correct it"" desc=""In today's Tip of the Day I describe a problem you may run into if you work with very long shots (longer than 60 seconds) which is characterized by any animations freezing and being unable to be modified. I show you why it happens and how to correct it."" link=""https://www.youtube.com/watch?v=Ey82HQUXPP8"" home=0 /]","[kkratings id=""2769592""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #50 - Using Helpers for Fun and Profit"" desc=""In today's Tip of the Day I show you how to use 'helpers' in Source Filmmaker to allow you to manipulate objects more easily and to create indirect locks."" link=""https://www.youtube.com/watch?v=xTu0HpLNM9Y"" home=0 /]","[kkratings id=""2769593""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #51 - Deleting Sample Data for Fun and Profit"" desc=""In today's tip of the day I show you how to delete portions of the sample data associated with an animation set to produce various effects."" link=""https://www.youtube.com/watch?v=qifj-h0wzQM"" home=0 /]","[kkratings id=""2769594""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #52 - Movie Export Settings"" desc=""In today's Tip of the Day I take you on a brief tour of the Movie Export settings and discuss what the various options do."" link=""https://www.youtube.com/watch?v=OT1gZ5pWZrs"" home=0 /]","[kkratings id=""2769595""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #53 - Using Field of View and Camera Position for Fun and Profit"" desc=""In today's Tip of the Day I show you how to play around with lens presets to do zoom effects similar to what you may have seen in other films, such as the 'scare zoom'."" link=""https://www.youtube.com/watch?v=0m6xx6yU88Q"" home=0 /]","[kkratings id=""2769596""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #54 - Accessing Hidden Controls on Rigged Models"" desc=""In today's Tip, I show you how to access the hidden controls of a rigged model so you can do things like use the weapon bone to parent to another model, even when the model is rigged (and the weapon bone hidden)."" link=""https://www.youtube.com/watch?v=TpqEhjZBWG4"" home=0 /]","[kkratings id=""2769597""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #55 - The History Window"" desc=""I show you how to use the History window which can simplify the process of undoing changes instead of spamming CTRL-Z"" link=""https://www.youtube.com/watch?v=hISoj2BGjPc"" home=0 /]","[kkratings id=""2769598""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #56 - The Key Mapping Window"" desc=""In today's Tip I show you the Key Bindings window and discuss some of the commands available in Source Filmmaker that you may not have been aware of."" link=""https://www.youtube.com/watch?v=oZH1Lv8_5yI"" home=0 /]","[kkratings id=""2769599""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #57 - Removing pieces of a model and changing skins"" desc=""In today's tip I show you how to remove pieces of a model, such as the Soldier's grenades and the Medic's backpack."" link=""https://www.youtube.com/watch?v=NTeaQVfwuGI"" home=0 /]","[kkratings id=""2769600""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #58 - Using Offset Mode in the Graph Editor for Fun and Profit"" desc=""In today's tip I show you a bit about how offset mode can allow you to modify existing animation curves in the Graph Editor without destroying the base animation."" link=""https://www.youtube.com/watch?v=30h2wBEONMM"" home=0 /]","[kkratings id=""2769601""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #59 - Using the Work Camera Lock for Fun and Profit"" desc=""In today's Tip I show you how to use the Work Camera Lock to allow you to make the Work Camera follow models automatically."" link=""https://www.youtube.com/watch?v=sBcCX5kkvTA"" home=0 /]","[kkratings id=""2769602""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #60 - Setting Time Scales in your Shots"" desc=""In today's Tip I show you how to adjust the timescale of your shots, and discuss some of the underlying elements of how SFM processes animation set data to produce what we call a 'shot'."" link=""https://www.youtube.com/watch?v=RO5Cs_Gf6Jc"" home=0 /]","[kkratings id=""2769603""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #61 - Adjusting the Time Scale of Individual Animation Sets Within a Shot"" desc=""In today's Tip of the Day I take you through how to adjust the scale of each element of a shot, similar to how you might adjust the timing of a shot as I showed in Tip of the Day #60."" link=""https://www.youtube.com/watch?v=vnXPr6_dymk"" home=0 /]","[kkratings id=""2769604""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #62 - The Spline, Ramp and Round Presets"" desc=""In today's Tip I show you how to use the Ramp, Spline and Round Procedural Presets in Source Filmmaker."" link=""https://www.youtube.com/watch?v=G_pX8WgwEWc"" home=0 /]","[kkratings id=""2769605""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #63 - Beards, Pipes and Particles, Oh My"" desc=""In today's tip, I discuss how to work with some of the Steam Workshop items that have been added to Team Fortress 2, such as beards."" link=""https://www.youtube.com/watch?v=FjJ0RFWgXMY"" home=0 /]","[kkratings id=""2769606""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #64 - Making the All-Father Beard Visible"" desc=""In today's tip I take you through the process of updating the All-Father model so you can get that beard working right in SFM!"" link=""https://www.youtube.com/watch?v=J8va7cOSPUc"" home=0 /]","[kkratings id=""2769607""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #65 - Hiding and Showing Track Groups"" desc=""In today's Tip, I show you how to show and hide Track Groups to keep your SFM workspace less cluttered."" link=""https://www.youtube.com/watch?v=2Rrp6I7tSlY"" home=0 /]","[kkratings id=""2769608""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #66 - Copying and Pasting Sample Data"" desc=""In today's Tip I discuss how to copy and paste animation sample data from one model to another, as well as some of the underlying mechanics of how it works."" link=""https://www.youtube.com/watch?v=1mlb8Xm-YA8"" home=0 /]","[kkratings id=""2769609""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #67 - Applying Class-Based Character Particle Effects"" desc=""In today's Tip of the Day I show you how to access the various class-based particle systems and demonstrate using the Eyelander eye effect on a heavy"" link=""https://www.youtube.com/watch?v=VxLEibaoLnQ"" home=0 /]","[kkratings id=""2769610""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #68 - Enabling and Disabling the Selectability of Animation Sets"" desc=""In today's Tip of the Day I show you how to prevent animation sets from being selectable in the viewport and why you might want to do so."" link=""https://www.youtube.com/watch?v=RhIAbkNk9Bw"" home=0 /]","[kkratings id=""2769611""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #69 - Changing the Color of Your Animation Set Labels"" desc=""In today's Tip I show you an organizational method to keep your more complex scenes with lots of animation sets more easily managed by changing the color of the labels in the Animation Set Editor."" link=""https://www.youtube.com/watch?v=eVhozhluPmI"" home=0 /]","[kkratings id=""2769612""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #70 - Replacing the Pyro's mask and using Body Groups"" desc=""In today's tip of the day, I show you how to use Body Groups and Locks to replace the Pyro's mask with the Last Breath or other Pyro masks."" link=""https://www.youtube.com/watch?v=_qGIKbY4wD4"" home=0 /]","[kkratings id=""2769613""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #71 - Using the 'Import Sequence' dialog for fun and profit!"" desc=""In today's Tip of the Day I discuss how to use the various features of the 'Import Sequence' dialog to adjust how your imported sequences affect the models you're working with."" link=""https://www.youtube.com/watch?v=YjuYUeycguM"" home=0 /]","[kkratings id=""2769614""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #72 - Applying Cloaking Effects to Models"" desc=""In today's Tip of the Day I show you how to apply the Spy's cloaking effect to models in Source Filmmaker- without having to download scripts or extra files, and without having to go through all the hassle of the way it used to be."" link=""https://www.youtube.com/watch?v=Se9Dq3Tfnk8"" home=0 /]","[kkratings id=""2769615""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #73 - Quickly adding TF2 items to your models"" desc=""In today's Tip of the Day, I discuss how you can quickly and easily add TF2 items to your models without having to go through a bunch of extra steps, thanks to Valve's addition of a fine feature to SFM."" link=""https://www.youtube.com/watch?v=0C_VYc4diVU"" home=0 /]","[kkratings id=""2769616""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #74 - Getting the new DLC (Portal 2, DoD, Blade Symphony) into SFM easily"" desc=""In today's Tip of the Day I show you how to add the new free DLC included with Source Filmmaker- Portal 2, Day of Defeat, Blade Symphony"" link=""https://www.youtube.com/watch?v=V-SHm3y-GIk"" home=0 /]","[kkratings id=""2769617""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tip of the Day #75 - Using Slugs"" desc=""In today's Tip of the Day I show you how you can put slugs (blank shots) to use in your animations."" link=""https://www.youtube.com/watch?v=WPeJIiRReUY"" home=0 /]","[kkratings id=""2769618""]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
